Date,0097.KL,0138.KL,0166.KL,1023.KL,1155.KL,1295.KL,1961.KL,2445.KL,2658.KL,3182.KL,3336.KL,3816.KL,4707.KL,4863.KL,5099.KL,5183.KL,5202.KL,5225.KL,5246.KL,5249.KL,5263.KL,5264.KL,5285.KL,5288.KL,5347.KL,5398.KL,5401.KL,5819.KL,5878.KL,5916.KL,6012.KL,6033.KL,6947.KL,7100.KL,7113.KL,7293.KL,8869.KL
2022-05-25,7.099874973297119,0.7709765434265137,2.294095516204834,3.9886693954467773,7.192346096038818,3.9004907608032227,3.8371362686157227,23.495365142822266,11.384210586547852,4.436155796051025,1.5122711658477783,6.431150913238525,124.41732788085938,4.098574638366699,0.6700000166893005,8.975030899047852,0.8700000047683716,6.025641441345215,3.1275675296783447,0.8874038457870483,1.3565635681152344,0.5204414129257202,4.49387788772583,0.48625004291534424,7.914913654327393,1.431634545326233,0.9750000238418579,18.475540161132812,0.8311605453491211,1.3692506551742554,3.021984100341797,14.0620756149292,2.9844717979431152,2.2044241428375244,1.398813247680664,2.129554510116577,5.029263019561768
2022-05-26,7.27737283706665,0.7845821380615234,2.375063896179199,4.037017822265625,7.208399295806885,3.943352460861206,3.8190367221832275,23.38816261291504,11.351069450378418,4.427083492279053,1.5036296844482422,6.195761203765869,124.88191223144531,4.324823379516602,0.6650000214576721,8.920801162719727,0.8700000047683716,6.081867218017578,3.110335350036621,0.8742245435714722,1.347977638244629,0.5204414129257202,4.440696716308594,0.46824076771736145,7.932140827178955,1.4398622512817383,0.9700000286102295,18.457942962646484,0.8403446078300476,1.346493124961853,3.0304017066955566,14.130667686462402,2.9844717979431152,2.248220682144165,1.359130620956421,2.1672465801239014,5.162110328674316
2022-05-27,7.247788906097412,0.7891170382499695,2.384060859680176,4.069249153137207,7.216427326202393,3.960498094558716,3.855236053466797,23.370296478271484,10.72137451171875,4.291006088256836,1.5554789304733276,5.8931193351745605,124.60317993164062,4.4379472732543945,0.6349999904632568,9.020221710205078,0.8600000143051147,6.184950351715088,3.1706466674804688,0.8742245435714722,1.390906810760498,0.5204414129257202,4.476150989532471,0.45923611521720886,7.966588497161865,1.4727734327316284,0.9750000238418579,18.475540161132812,0.8173844218254089,1.3616647720336914,3.0388195514678955,14.31930923461914,3.0107274055480957,2.2263219356536865,1.3888925313949585,2.1672465801239014,5.200067043304443
2022-05-30,7.297094821929932,0.816328227519989,2.429042100906372,4.069249153137207,7.208399295806885,3.934781551361084,3.8280863761901855,23.04868507385254,10.572237014770508,4.22750186920166,1.5641204118728638,6.061254024505615,123.67401885986328,4.481457233428955,0.6399999856948853,9.038298606872559,0.7900000214576721,6.138095378875732,3.1189513206481934,0.8742245435714722,1.4767653942108154,0.5204414129257202,4.414105415344238,0.45923611521720886,7.966588497161865,1.4810010194778442,0.9649999737739563,18.581117630004883,0.8265684247016907,1.3578717708587646,3.0729634761810303,14.250713348388672,3.0186715126037598,2.2555198669433594,1.3789719343185425,2.0918641090393066,5.219046592712402
2022-05-31,7.6422271728515625,0.8299329280853271,2.528003215789795,4.149828910827637,7.304726600646973,4.054795742034912,3.8914358615875244,22.834280014038086,10.290531158447266,4.309149265289307,1.5554789304733276,6.027627944946289,125.25364685058594,4.664196014404297,0.6499999761581421,9.273295402526855,0.7900000214576721,6.278661727905273,2.9724814891815186,0.8874038457870483,1.4510077238082886,0.5039194226264954,4.458424091339111,0.4637383818626404,7.880463123321533,1.464545488357544,0.9649999737739563,18.56351661682129,0.7990162372589111,1.4223519563674927,3.2351479530334473,14.81662368774414,3.115762948989868,2.2701187133789062,1.3888925313949585,2.1484010219573975,5.2570037841796875
2022-06-01,7.523896217346191,0.8299329280853271,2.4470362663269043,4.190117835998535,7.136155605316162,3.9690706729888916,3.855236053466797,23.22735595703125,10.3899564743042,4.753672122955322,1.546837329864502,6.111694812774658,123.9527587890625,4.638090133666992,0.6549999713897705,9.092528343200684,0.7900000214576721,6.0912394523620605,3.0844876766204834,0.8961899280548096,1.46817946434021,0.5039194226264954,4.352059364318848,0.47274303436279297,7.751276969909668,1.4563177824020386,0.9649999737739563,18.56351661682129,0.8082002997398376,1.407179832458496,3.183931350708008,14.490795135498047,3.0539777278900146,2.2774178981781006,1.359130620956421,2.035327196121216,5.171599864959717
2022-06-02,7.573200702667236,0.8208631873130798,2.554992914199829,4.174002170562744,7.176290988922119,3.951925754547119,3.864285945892334,23.19162368774414,10.35681438446045,4.726457118988037,1.546837329864502,6.120100975036621,123.85985565185547,4.638090133666992,0.6549999713897705,9.02925968170166,0.7900000214576721,6.128723621368408,3.1620306968688965,0.8874038457870483,1.459593653678894,0.5121803283691406,4.32546854019165,0.4637383818626404,7.725439071655273,1.4563177824020386,0.9649999737739563,18.61630630493164,0.8173844218254089,1.3692506551742554,3.183931350708008,14.490795135498047,3.0274980068206787,2.2701187133789062,1.2500033378601074,1.969367504119873,5.181088924407959
2022-06-03,7.711253643035889,0.8253980278968811,2.5639891624450684,4.109538555145264,7.1281280517578125,3.926208257675171,3.8280863761901855,23.22735595703125,10.522523880004883,4.690169334411621,1.5554789304733276,6.052846431732178,123.67401885986328,4.620687007904053,0.6549999713897705,9.02925968170166,0.7850000262260437,6.0912394523620605,3.1275675296783447,0.8874038457870483,1.4424219131469727,0.5163108706474304,4.352059364318848,0.47274303436279297,7.690988540649414,1.4563177824020386,0.9700000286102295,18.44034767150879,0.8265684247016907,1.3768364191055298,3.064427614212036,14.386919975280762,2.948059320449829,2.2628190517425537,1.2301620244979858,2.054172992706299,5.086197853088379
2022-06-07,7.691532611846924,0.8299329280853271,2.5100109577178955,4.077307224273682,7.096020221710205,3.874772548675537,3.8009369373321533,22.74494171142578,10.737946510314941,4.726457118988037,1.546837329864502,6.178947925567627,124.3244400024414,4.559773921966553,0.6700000166893005,8.911761283874512,0.8100000023841858,6.0912394523620605,3.1275675296783447,0.8786175847053528,1.4338362216949463,0.5163108706474304,4.165922164916992,0.44572919607162476,7.6651506423950195,1.4480899572372437,0.9599999785423279,18.581117630004883,0.8173844218254089,1.3123565912246704,3.0473556518554688,14.334980964660645,2.912753105163574,2.248220682144165,1.2400827407836914,2.0730183124542236,4.915390968322754
2022-06-08,7.721114635467529,0.8299329280853271,2.4830212593078613,4.0853657722473145,7.096020221710205,3.917635917663574,3.8009369373321533,22.74494171142578,10.737946510314941,4.844391345977783,1.5554789304733276,6.1369147300720215,123.20941925048828,4.524966716766357,0.6700000166893005,8.902724266052246,0.8050000071525574,6.1193528175354,3.0414083003997803,0.8786175847053528,1.4510077238082886,0.5121803283691406,4.2811503410339355,0.45473378896713257,7.6651506423950195,1.4810010194778442,0.9649999737739563,18.457942962646484,0.8127923011779785,1.221326231956482,3.0046753883361816,14.300355911254883,2.88627290725708,2.2555198669433594,1.1706379652023315,2.044750690460205,4.82050085067749
