Date,Ticker,Cumulative_Return,Sector,Company Name,Benchmark (KLCI),ESG Group (F4GBM),Volatility_Risk
2025-04-25,2658.KL,0.07284816911120484,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-04-28,2658.KL,0.07284816911120484,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-04-29,2658.KL,0.0758702745353581,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-04-30,2658.KL,0.07889237995951137,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-02,2658.KL,0.08040346984842905,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-05,2658.KL,0.06831504815181644,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-06,2658.KL,0.07435925900012275,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-07,2658.KL,0.08040346984842905,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-08,2658.KL,0.08644768069673558,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-09,2658.KL,0.08946978612088863,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-13,2658.KL,0.0985361023933482,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-14,2658.KL,0.10155820781750147,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-15,2658.KL,0.09551399696919494,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-16,2658.KL,0.1000471922822661,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-19,2658.KL,0.09551399696919494,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-20,2658.KL,0.09400290708027725,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-21,2658.KL,0.10155820781750147,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-22,2658.KL,0.0924918915450419,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-23,2658.KL,0.09551399696919494,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-26,2658.KL,0.0985361023933482,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-27,2658.KL,0.0924918915450419,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-28,2658.KL,0.09702508685811284,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-29,2658.KL,0.0758702745353581,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-05-30,2658.KL,-0.020837099037543716,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-03,2658.KL,-0.03896973158246286,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-04,2658.KL,-0.032925520734156444,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-05,2658.KL,-0.02990341531000329,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-06,2658.KL,-0.031414505198921194,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-09,2658.KL,-0.032925520734156444,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-10,2658.KL,-0.03443661062307435,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-11,2658.KL,-0.0374587160472275,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-12,2658.KL,-0.04350292689553392,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-13,2658.KL,-0.04954713774384023,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-16,2658.KL,-0.03594762615830971,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-17,2658.KL,-0.04954713774384023,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-18,2658.KL,-0.05105815327907559,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-19,2658.KL,-0.0601245439052176,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-20,2658.KL,-0.057102438481064555,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-23,2658.KL,-0.06465766486460611,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-24,2658.KL,-0.06163555944045296,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-25,2658.KL,-0.0601245439052176,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-26,2658.KL,-0.010259692876166349,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-06-30,2658.KL,-0.02990341531000329,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-01,2658.KL,-0.025370294350614775,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-02,2658.KL,-0.02990341531000329,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-03,2658.KL,-0.025370294350614775,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-04,2658.KL,-0.02839239977476793,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-07,2658.KL,-0.017814993613390562,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-08,2658.KL,-0.020837099037543716,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-09,2658.KL,-0.020837099037543716,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-10,2658.KL,-0.02234818892646162,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-11,2658.KL,-0.025370294350614775,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-14,2658.KL,-0.02839239977476793,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-15,2658.KL,-0.031414505198921194,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-16,2658.KL,-0.03443661062307435,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-17,2658.KL,-0.025370294350614775,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-18,2658.KL,-0.017814993613390562,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-21,2658.KL,-0.031414505198921194,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-22,2658.KL,-0.02990341531000329,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-23,2658.KL,-0.02990341531000329,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-24,2658.KL,-0.02990341531000329,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-25,2658.KL,-0.02839239977476793,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-28,2658.KL,-0.02839239977476793,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-29,2658.KL,-0.02839239977476793,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-30,2658.KL,-0.025370294350614775,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-07-31,2658.KL,-0.02839239977476793,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-01,2658.KL,-0.011770782765084253,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-04,2658.KL,-0.017814993613390562,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-05,2658.KL,-0.017814993613390562,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-06,2658.KL,-0.016303903724472768,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-07,2658.KL,-0.017814993613390562,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-08,2658.KL,-0.02234818892646162,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-11,2658.KL,-0.017814993613390562,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-12,2658.KL,-0.014792888189237408,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-13,2658.KL,-0.010259692876166349,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-14,2658.KL,-0.014792888189237408,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-15,2658.KL,-0.010259692876166349,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-18,2658.KL,-0.014792888189237408,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-19,2658.KL,-0.010259692876166349,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-20,2658.KL,-0.013281798300319614,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-21,2658.KL,-0.014792888189237408,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-22,2658.KL,-0.011770782765084253,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-25,2658.KL,-0.02234818892646162,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-26,2658.KL,-0.001193376603706664,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-27,2658.KL,-0.0027044664926246798,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-28,2658.KL,0.0026361354584307772,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-08-29,2658.KL,-0.0036010975495778252,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-02,2658.KL,-0.006719714053582182,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-03,2658.KL,-0.008278985128743144,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-04,2658.KL,-0.008278985128743144,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-08,2658.KL,-0.009838330557586539,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-09,2658.KL,-0.00048248104557335747,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-10,2658.KL,0.005754751962435023,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-11,2658.KL,0.005754751962435023,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-12,2658.KL,0.018229292332134994,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-17,2658.KL,0.036940991356161135,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-18,2658.KL,0.05253407387618303,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-19,2658.KL,0.05253407387618303,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-22,2658.KL,0.05253407387618303,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-23,2658.KL,0.054093419305026424,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-24,2658.KL,0.06344926881703938,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-25,2658.KL,0.07748300590821788,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-26,2658.KL,0.0930761627819221,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-29,2658.KL,0.0930761627819221,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-09-30,2658.KL,0.08995747192423531,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-01,2658.KL,0.08995747192423531,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-02,2658.KL,0.07748300590821788,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-03,2658.KL,0.07592373483305681,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-06,2658.KL,0.06500853989220046,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-07,2658.KL,0.06188992338819599,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-08,2658.KL,0.06344926881703938,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-09,2658.KL,0.08995747192423531,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-10,2658.KL,0.08372023891622637,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-13,2658.KL,0.0915168173530787,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-14,2658.KL,0.08372023891622637,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-15,2658.KL,0.07436438940421342,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-16,2658.KL,0.07592373483305681,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-17,2658.KL,0.05253407387618303,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-21,2658.KL,0.05253407387618303,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-22,2658.KL,0.04941545737217856,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-23,2658.KL,0.0447374954393307,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-24,2658.KL,0.04317822436416985,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-27,2658.KL,0.0400596078601656,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-28,2658.KL,0.04161887893532645,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-29,2658.KL,0.04317822436416985,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-30,2658.KL,0.04785611194333517,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-10-31,2658.KL,0.046296840868174094,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-03,2658.KL,0.054093419305026424,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-04,2658.KL,0.06500853989220046,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-05,2658.KL,0.06033065231303514,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-06,2658.KL,0.0696865018250481,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-07,2658.KL,0.06033065231303514,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-10,2658.KL,0.07592373483305681,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-11,2658.KL,0.07592373483305681,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-12,2658.KL,0.07748300590821788,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-13,2658.KL,0.0915168173530787,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-14,2658.KL,0.07748300590821788,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-17,2658.KL,0.07748300590821788,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-18,2658.KL,0.07748300590821788,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-19,2658.KL,0.07748300590821788,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-20,2658.KL,0.07748300590821788,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-21,2658.KL,0.07436438940421342,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-24,2658.KL,0.06033065231303514,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-25,2658.KL,0.04941545737217856,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-26,2658.KL,0.05253407387618303,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-27,2658.KL,0.050974728447339634,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-11-28,2658.KL,0.06500853989220046,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-01,2658.KL,0.054093419305026424,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-02,2658.KL,0.06656788532104363,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-03,2658.KL,0.07592373483305681,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-04,2658.KL,0.07592373483305681,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-05,2658.KL,0.08372023891622637,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-08,2658.KL,0.06188992338819599,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-09,2658.KL,0.06188992338819599,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-10,2658.KL,0.06656788532104363,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-11,2658.KL,0.07436438940421342,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-12,2658.KL,0.06656788532104363,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-15,2658.KL,0.06656788532104363,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-16,2658.KL,0.06500853989220046,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-17,2658.KL,0.06344926881703938,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-18,2658.KL,0.06344926881703938,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-19,2658.KL,0.06344926881703938,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-22,2658.KL,0.06344926881703938,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-23,2658.KL,0.07436438940421342,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-24,2658.KL,0.07436438940421342,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-25,2658.KL,0.07436438940421342,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-26,2658.KL,0.07280511832905256,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-29,2658.KL,0.06656788532104363,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-30,2658.KL,0.06656788532104363,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2025-12-31,2658.KL,0.06500853989220046,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2026-01-02,2658.KL,0.06656788532104363,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2026-01-05,2658.KL,0.0696865018250481,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2026-01-06,2658.KL,0.06656788532104363,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2026-01-07,2658.KL,0.0681271563962047,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2026-01-08,2658.KL,0.0681271563962047,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2026-01-09,2658.KL,0.06656788532104363,,Ajinomoto (M),No,New (Jan 26),0.17082041027490064
2021-01-04,3182.KL,0.0,,Genting,Yes,Yes,0.24190574794259218
2021-01-05,3182.KL,0.004464240682630516,,Genting,Yes,Yes,0.24190574794259218
2021-01-06,3182.KL,-0.026785749765200317,,Genting,Yes,Yes,0.24190574794259218
2021-01-07,3182.KL,-0.06250022543119427,,Genting,Yes,Yes,0.24190574794259218
2021-01-08,3182.KL,-0.08035731042948335,,Genting,Yes,Yes,0.24190574794259218
2021-01-11,3182.KL,-0.09598215281869094,,Genting,Yes,Yes,0.24190574794259218
2021-01-12,3182.KL,-0.07812519008816798,,Genting,Yes,Yes,0.24190574794259218
2021-01-13,3182.KL,-0.04910731998165263,,Genting,Yes,Yes,0.24190574794259218
2021-01-14,3182.KL,-0.04687519964033715,,Genting,Yes,Yes,0.24190574794259218
2021-01-15,3182.KL,-0.04017871634862491,,Genting,Yes,Yes,0.24190574794259218
2021-01-18,3182.KL,-0.06473222350474328,,Genting,Yes,Yes,0.24190574794259218
2021-01-19,3182.KL,-0.05580380327336498,,Genting,Yes,Yes,0.24190574794259218
2021-01-20,3182.KL,-0.06473222350474328,,Genting,Yes,Yes,0.24190574794259218
2021-01-21,3182.KL,-0.08928591406251107,,Genting,Yes,Yes,0.24190574794259218
2021-01-22,3182.KL,-0.10714299906080027,,Genting,Yes,Yes,0.24190574794259218
2021-01-25,3182.KL,-0.13616086916731562,,Genting,Yes,Yes,0.24190574794259218
2021-01-26,3182.KL,-0.10714299906080027,,Genting,Yes,Yes,0.24190574794259218
2021-01-27,3182.KL,-0.10267869724428635,,Genting,Yes,Yes,0.24190574794259218
2021-01-29,3182.KL,-0.11160723974343112,,Genting,Yes,Yes,0.24190574794259218
2021-02-02,3182.KL,-0.10937511940211575,,Genting,Yes,Yes,0.24190574794259218
2021-02-03,3182.KL,-0.09151797326994326,,Genting,Yes,Yes,0.24190574794259218
2021-02-04,3182.KL,-0.06919652532125697,,Genting,Yes,Yes,0.24190574794259218
2021-02-05,3182.KL,-0.073660827137771,,Genting,Yes,Yes,0.24190574794259218
2021-02-08,3182.KL,-0.04910731998165263,,Genting,Yes,Yes,0.24190574794259218
2021-02-09,3182.KL,-0.017857329533821797,,Genting,Yes,Yes,0.24190574794259218
2021-02-10,3182.KL,-0.013392966583424815,,Genting,Yes,Yes,0.24190574794259218
2021-02-11,3182.KL,-0.017857329533821797,,Genting,Yes,Yes,0.24190574794259218
2021-02-15,3182.KL,-0.004464301816514027,,Genting,Yes,Yes,0.24190574794259218
2021-02-16,3182.KL,0.024553568290001326,,Genting,Yes,Yes,0.24190574794259218
2021-02-17,3182.KL,-0.002232364876848081,,Genting,Yes,Yes,0.24190574794259218
2021-02-18,3182.KL,-0.029017931240398642,,Genting,Yes,Yes,0.24190574794259218
2021-02-19,3182.KL,-0.029017931240398642,,Genting,Yes,Yes,0.24190574794259218
2021-02-22,3182.KL,0.0,,Genting,Yes,Yes,0.24190574794259218
2021-02-23,3182.KL,0.03794622920401047,,Genting,Yes,Yes,0.24190574794259218
2021-02-24,3182.KL,0.04017834954532584,,Genting,Yes,Yes,0.24190574794259218
2021-02-25,3182.KL,0.033481988521379735,,Genting,Yes,Yes,0.24190574794259218
2021-02-26,3182.KL,0.02901762557098264,,Genting,Yes,Yes,0.24190574794259218
2021-03-01,3182.KL,0.08482136771046433,,Genting,Yes,Yes,0.24190574794259218
2021-03-02,3182.KL,0.07142840112703963,,Genting,Yes,Yes,0.24190574794259218
2021-03-03,3182.KL,0.10491045078230266,,Genting,Yes,Yes,0.24190574794259218
2021-03-04,3182.KL,0.10267857497651978,,Genting,Yes,Yes,0.24190574794259218
2021-03-05,3182.KL,0.10267857497651978,,Genting,Yes,Yes,0.24190574794259218
2021-03-08,3182.KL,0.14062486531441354,,Genting,Yes,Yes,0.24190574794259218
2021-03-09,3182.KL,0.1540177096300721,,Genting,Yes,Yes,0.24190574794259218
2021-03-10,3182.KL,0.1540177096300721,,Genting,Yes,Yes,0.24190574794259218
2021-03-11,3182.KL,0.147321348606126,,Genting,Yes,Yes,0.24190574794259218
2021-03-12,3182.KL,0.15526520764948715,,Genting,Yes,Yes,0.24190574794259218
2021-03-15,3182.KL,0.18023130738293713,,Genting,Yes,Yes,0.24190574794259218
2021-03-16,3182.KL,0.16434383383174755,,Genting,Yes,Yes,0.24190574794259218
2021-03-17,3182.KL,0.20292836190965358,,Genting,Yes,Yes,0.24190574794259218
2021-03-18,3182.KL,0.24605208081092367,,Genting,Yes,Yes,0.24190574794259218
2021-03-19,3182.KL,0.2551309515287168,,Genting,Yes,Yes,0.24190574794259218
2021-03-22,3182.KL,0.2165463011830444,,Genting,Yes,Yes,0.24190574794259218
2021-03-23,3182.KL,0.17342258228177432,,Genting,Yes,Yes,0.24190574794259218
2021-03-24,3182.KL,0.17796189537290452,,Genting,Yes,Yes,0.24190574794259218
2021-03-25,3182.KL,0.17115280346844286,,Genting,Yes,Yes,0.24190574794259218
2021-03-26,3182.KL,0.1893103003684966,,Genting,Yes,Yes,0.24190574794259218
2021-03-29,3182.KL,0.17342258228177432,,Genting,Yes,Yes,0.24190574794259218
2021-03-30,3182.KL,0.16434383383174755,,Genting,Yes,Yes,0.24190574794259218
2021-03-31,3182.KL,0.1416470238405636,,Genting,Yes,Yes,0.24190574794259218
2021-04-01,3182.KL,0.18023130738293713,,Genting,Yes,Yes,0.24190574794259218
2021-04-02,3182.KL,0.18477086500960005,,Genting,Yes,Yes,0.24190574794259218
2021-04-05,3182.KL,0.18477086500960005,,Genting,Yes,Yes,0.24190574794259218
2021-04-06,3182.KL,0.18023130738293713,,Genting,Yes,Yes,0.24190574794259218
2021-04-07,3182.KL,0.19384973572739317,,Genting,Yes,Yes,0.24190574794259218
2021-04-08,3182.KL,0.17796189537290452,,Genting,Yes,Yes,0.24190574794259218
2021-04-09,3182.KL,0.18704052155516515,,Genting,Yes,Yes,0.24190574794259218
2021-04-12,3182.KL,0.17115280346844286,,Genting,Yes,Yes,0.24190574794259218
2021-04-13,3182.KL,0.16434383383174755,,Genting,Yes,Yes,0.24190574794259218
2021-04-14,3182.KL,0.15526520764948715,,Genting,Yes,Yes,0.24190574794259218
2021-04-15,3182.KL,0.1121413664804507,,Genting,Yes,Yes,0.24190574794259218
2021-04-16,3182.KL,0.10760193112155414,,Genting,Yes,Yes,0.24190574794259218
2021-04-19,3182.KL,0.08036593030700634,,Genting,Yes,Yes,0.24190574794259218
2021-04-20,3182.KL,0.118950336117146,,Genting,Yes,Yes,0.24190574794259218
2021-04-21,3182.KL,0.1144110230260158,,Genting,Yes,Yes,0.24190574794259218
2021-04-22,3182.KL,0.12348964920827643,,Genting,Yes,Yes,0.24190574794259218
2021-04-23,3182.KL,0.12575930575384153,,Genting,Yes,Yes,0.24190574794259218
2021-04-26,3182.KL,0.12348964920827643,,Genting,Yes,Yes,0.24190574794259218
2021-04-27,3182.KL,0.1098717099348856,,Genting,Yes,Yes,0.24190574794259218
2021-04-28,3182.KL,0.14618645919946016,,Genting,Yes,Yes,0.24190574794259218
2021-04-30,3182.KL,0.13029861884497174,,Genting,Yes,Yes,0.24190574794259218
2021-05-03,3182.KL,0.12348964920827643,,Genting,Yes,Yes,0.24190574794259218
2021-05-04,3182.KL,0.12348964920827643,,Genting,Yes,Yes,0.24190574794259218
2021-05-05,3182.KL,0.1212199926627111,,Genting,Yes,Yes,0.24190574794259218
2021-05-06,3182.KL,0.1212199926627111,,Genting,Yes,Yes,0.24190574794259218
2021-05-07,3182.KL,0.1212199926627111,,Genting,Yes,Yes,0.24190574794259218
2021-05-10,3182.KL,0.1098717099348856,,Genting,Yes,Yes,0.24190574794259218
2021-05-11,3182.KL,0.08944443422150061,,Genting,Yes,Yes,0.24190574794259218
2021-05-12,3182.KL,0.08944443422150061,,Genting,Yes,Yes,0.24190574794259218
2021-05-17,3182.KL,0.06447808995251791,,Genting,Yes,Yes,0.24190574794259218
2021-05-18,3182.KL,0.08717489994370164,,Genting,Yes,Yes,0.24190574794259218
2021-05-19,3182.KL,0.05312968495692583,,Genting,Yes,Yes,0.24190574794259218
2021-05-20,3182.KL,0.03724208913796989,,Genting,Yes,Yes,0.24190574794259218
2021-05-21,3182.KL,0.08263558685257144,,Genting,Yes,Yes,0.24190574794259218
2021-05-24,3182.KL,0.09171421303483185,,Genting,Yes,Yes,0.24190574794259218
2021-05-25,3182.KL,0.1144110230260158,,Genting,Yes,Yes,0.24190574794259218
2021-05-27,3182.KL,0.09625352612596227,,Genting,Yes,Yes,0.24190574794259218
2021-05-28,3182.KL,0.1144110230260158,,Genting,Yes,Yes,0.24190574794259218
2021-05-31,3182.KL,0.10760193112155414,,Genting,Yes,Yes,0.24190574794259218
2021-06-01,3182.KL,0.15072565002282423,,Genting,Yes,Yes,0.24190574794259218
2021-06-02,3182.KL,0.16207405501841632,,Genting,Yes,Yes,0.24190574794259218
2021-06-03,3182.KL,0.14845611574502526,,Genting,Yes,Yes,0.24190574794259218
2021-06-04,3182.KL,0.14845611574502526,,Genting,Yes,Yes,0.24190574794259218
2021-06-08,3182.KL,0.17569223882733964,,Genting,Yes,Yes,0.24190574794259218
2021-06-09,3182.KL,0.16661349037731266,,Genting,Yes,Yes,0.24190574794259218
2021-06-10,3182.KL,0.16888314692287776,,Genting,Yes,Yes,0.24190574794259218
